Word,Wordcount
tuliaisjuhlaa,2
vanhaan,2
kotoonsa,2
kiekua,2
vetämässä,2
lakeasta,2
avaralle,2
lounaiseen,2
ylempänä,2
kylänmiehet,2
pakoitti,2
rakensimme,2
matkaansaattoi,2
kosolta,2
muistutuksia,2
tahtoa,2
painui,2
kuiskasi,2
ihanampi,2
kohtaamme,2
leivoitamme,2
kiltin,2
tottahan,2
siihenkin,2
kaikkien,2
täytynyt,2
ensimmäisinä,2
suomessa,2
laatuunkäypä,2
vannelakki,2
tuliaiskestiin,2
testamentistani,2
kysyisin,2
vilpittömällä,2
muutetaan,2
taitaakos,2
kysymykseen,2
monenkin,2
keskievarin,2
meittiä,2
loimaan,2
vastasin,2
poskelle,2
vasikka,2
löytyykö,2
kuulemaan,2
virkanne,2
ettette,2
etuanne,2
iloitsee,2
ahoja,2
naama,2
kiivaat,2
torellen,2
tapansa,2
pikkutallukkainen,2
nuoret,2
turviin,2
heilutteli,2
tirkistellen,2
sekalaista,2
mikolla,2
erhetys,2
tuliaisjuhlaan,2
ennusti,2
kahvissa,2
lukkoon,2
muoria,2
suutari,2
soida,2
viritteli,2
tuittupääksi,2
tulit,2
kurjaan,2
sanotko,2
varkaiksi,2
sanoinko,2
metsonpoikanen,2
kummi,2
huuti,2
uutelias,2
mällistelee,2
karru,2
puhaltaisin,2
kukakhaar,2
äijän,2
lintua,2
poissa,2
jupisi,2
valkeat,2
ilmoitti,2
töyräällä,2
kiireellesi,2
katse,2
myhäilee,2
lantakasaa,2
pellolle,2
todistaa,2
laiskuutta,2
kieleni,2
arvoisat,2
ammunto,2
pelosta,2
viulun,2
toukolaan,2
miehille,2
hauskassa,2
kuohuvaa,2
haarikoissa,2
poltettu,2
pinosta,2
havuja,2
puhkailee,2
huokailee,2
niskatukkaansa,2
kouristelee,2
loistavilla,2
pikkuisen,2
askeleilla,2
pitänyt,2
sivuakkunan,2
vakavina,2
viistoon,2
taaksensa,2
alkamaan,2
mulautteli,2
leukaansa,2
viskaisee,2
erottiin,2
sebaotille,2
uljaasti,2
eijaa,2
sebaot,2
naisten,2
itkussa,2
hyrisivät,2
naisesta,2
naiseen,2
kuiskutellen,2
kolmekin,2
pelaili,2
harmistui,2
portin,2
priiskahtelivat,2
jymisi,2
vinkui,2
talona,2
jaettiin,2
päättyivät,2
torpan,2
juhanijukolan,2
harvemmin,2
kuoltua,2
vaimoksensa,2
mekasteli,2
ryhtyi,2
kutsuen,2
portaan,2
luimistaen,2
vääntäen,2
kuranssata,2
synnytti,2
anoppimuori,2
eukot,2
osoitellen,2
äärellä,2
ilmausipa,2
väkensä,2
armahtamaan,2
ammensi,2
ladosta,2
ladossa,2
rukouksensa,2
hoikka,2
kainosti,2
näköjä,2
ennustellut,2
rinnassansa,2
korjattiin,2
lohdutuksen,2
päähänsä,2
toisessa,2
useammin,2
rauhallista,2
saidan,2
sianmurennusta,2
kitsausta,2
leikkeihin,2
oljennella,2
heitäpä,2
tukkaan,2
nokisen,2
haarun,2
kolisteli,2
palamaan,2
itkua,2
kiivastui,2
velliä,2
vuoteelle,2
aatellen,2
kupista,2
palavia,2
taavetin,2
telki,2
kesäyön,2
ruusua,2
kivellensä,2
herrastella,2
entisessä,2
katumuksen,2
piplian,2
pyhien,2
pipliansa,2
tutkien,2
pariin,2
sormea,2
kylmällä,2
loimivyön,2
roihkaten,2
käsiänsä,2
piippuansa,2
piikojansa,2
nurkkiin,2
luudan,2
parantamaan,2
eleli,2
eukon,2
olallansa,2
hietaisella,2
oikealta,2
vasemmalta,2
miestänsä,2
kiljahteli,2
viereen,2
peittoa,2
sään,2
aprikoitsi,2
hiljaksiin,2
ketunjälkiä,2
viidan,2
noitia,2
syötyänsä,2
tuumiskelemaan,2
karheata,2
aviona,2
ullakkokammarissa,2
emäntien,2
avatkaas,2
läiskähti,2
uhkaili,2
raaksi,2
parsille,2
miehestänsä,2
hyrskähti,2
puki,2
öiseen,2
taava,2
ho,2
tukasta,2
rommit,2
kohotettuna,2
punoittavana,2
torpassa,2
elosta,2
kainon,2
sunnuntaiiltana,2
sunnuntailakeassa,2
pienoseni,2
mistäpä,2
tunsin,2
isäsi,2
ammenteli,2
lauleli,2
murheeni,2
kavala,2
lapseni,2
viita,2
laulamasta,2
kertonut,2
merimies,2
aalto,2
eteläisessä,1
pohjaisella,1
läheisin,1
häviöön,1
aaltoili,1
apilaäyräinen,1
halkileikkaama,1
monipolvisen,1
laitumeksi,1
avaria,1
erämaita,1
tilustan,1
perustajan,1
toiminnan,1
langenneet,1
isonjaon,1
entisinä,1
jälkeentulevainsa,1
edusta,1
parhaastansa,1
polttaman,1
naapurinsa,1
kulovalkean,1
kadonneet,1
piiristänsä,1
sijaanja,1
elämänvaiheita,1
kahdeksantoista,1
kierrosta,1
vartalo,1
tukeva,1
kohtalainen,1
pisin,1
hartevin,1
jälkimmäinen,1
hartioittensa,1
levyyden,1
omituisuus,1
ihonsa,1
hampunkarvainen,1
karheus,1
juhanilla,1
silmään,1
pistävä,1
isäänsä,1
innokas,1
metsämies,1
iässään,1
tappeli,1
maaten,1
haavoitettu,1
pedonkin,1
puukon,1
viiltämänä,1
lopetti,1
karhuamutta,1
metsäretkiensä,1
laimin,1
johtoa,1
rappiolle,1
kyenneet,1
poikansakaan,1
kyntöön,1
perineet,1
innon,1
metsäotusten,1
pyyntöön,1
satimia,1
ansaita,1
teerentarhoja,1
linnuille,1
poikuutensa,1
käsittelemään,1
tuliluikkua,1
otsoa,1
nuhteilla,1
kurilla,1
ahkeruuteen,1
uppiniskaisuutensa,1
vastus,1
yrityksillensä,1
suora,1
eno,1
nuoruudessaan,1
uljaana,1
merimiehenä,1
purjehtinut,1
kaukaiset,1
kaupunkia,1
näkönsäpä,1
umpisokeaksi,1
ikänsä,1
tunteensa,1
viittauksen,1
kauhoja,1
lusikoita,1
kirvesvarsia,1
kurikkoja,1
tarpeellisia,1
merkillisiä,1
vieraista,1
valtakunnista,1
tapauksia,1
jutelmiansa,1
kuullelleetkaan,1
käskyjä,1
nuhteita,1
kovakorvaisia,1
monestakaan,1
pieksiäislöylystä,1
huomatessaan,1
selkäsaunan,1
vilkasi,1
karkutielle,1
äitillensä,1
pahentaen,1
kerrottu,1
lapsuudesta,1
kototalonsa,1
kananpesän,1
muoriksi,1
mökkinsä,1
mieleen,1
paistetut,1
riistää,1
tyhjensivät,1
eräälle,1
solisevalle,1
äyräälle,1
ryysyihin,1
kastoivat,1
veteen,1
panivat,1
kihisevään,1
herkut,1
kypsyneet,1
kotomäelle,1
ehdittyä,1
tekonsa,1
vinkuva,1
vihuria,1
turvaan,1
viipymisensä,1
murheeksi,1
säälin,1
kyyneleiksi,1
löytämättä,1
kamalamman,1
vaati,1
kruununmiehiä,1
käsiksi,1
jahtivoudille,1
ympäristön,1
miehiäkin,1
johtamana,1
rivinä,1
urkkimaan,1
läheisimmillä,1
toivottua,1
seurausta,1
toisena,1
sinisen,1
savupatsaan,1
kiertoilevan,1
merkitsivät,1
suunnan,1
suitsusi,1
likemmin,1
jouduttuansa,1
ilahtui,1
kumahteli,1
tulinuijan,1
paukkeesta,1
etsijät,1
havaitsivat,1
lähestyvänsä,1
karkulaisten,1
piirittämään,1
lähenemään,1
pysäymään,1
majapaikastansa,1
piirittäin,1
likeynyt,1
koiju,1
koijusta,1
hiilistössä,1
korventeli,1
ansalla,1
pyyttyä,1
teereä,1
päivälliseksi,1
no'etuilla,1
kasvoillasillä,1
äskettäin,1
tonttusillapaistelivat,1
tuhassa,1
saviropakon,1
savikukkoja,1
uljaita,1
varsoja,1
rivi,1
kuivamassa,1
tulinuijaa,1
maakivelle,1
vahtoisen,1
syljen,1
hiilen,1
nokinen,1
kivien,1
oltiin…,1
passiin,1
rähmästelkööt,1
karhujen,1
enkeleinsä,1
taitaisimme,1
autuaan,1
selvästipä,1
näkisimme,1
siipienkeliä,1
harmaana,1
äijänä,1
keskellämme,1
äitiparka,1
paistikkaiksi,1
kynsiinsä,1
joutuisimme,1
saisimmepa,1
kipinöitsevän,1
saatavamme,1
härkäpäivistä,1
vapaaehtoisesti,1
teuraspenkkiin,1
annettukaan,1
syntyissämme,1
turkkia,1
löylytetyksi,1
vuorokaudet,1
pelastuskeinoa,1
keksii,1
pyllyilkäämme,1
kantosen,1
havuisessa,1
röhötellen,1
emän,1
pahnoillamutta,1
savilaukussa,1
käymmekö,1
pieksiäislöylyyn,1
ollaanhan,1
harkitsen,1
niinmutta,1
siipieläimiä,1
tulispa,1
kukkomaakari,1
fläätälä,1
fläätälämikä,1
ryssänkukla,1
kynsistäsi,1
ruokkii,1
karjatmutta,1
jouduttakaa,1
päivällinen,1
mahani,1
motkottamaan,1
kiehuvaa,1
paistavalle,1
tuossakenenpä,1
varkaisin,1
käyminen,1
piteiksi,1
nypistellä,1
pienimpiä,1
matoisessa,1
synninmerkkiä,1
kirjassani,1
variksenjalka,1
estäisi,1
hääsalista,1
nääsättäisi,1
annettaisi,1
ovenvartijan,1
lystiäniin,1
kupuumme,1
heitämme,1
naurismaan,1
vähentyminen,1
omistajan,1
vartioimaan,1
surua,1
juonesta,1
hätäilette,1
katsokaa,1
peljästyneinä,1
kaapasivat,1
teljetyksi,1
apajassahan,1
suomustettu,1
jalkajuonet,1
koivunoksallanne,1
lämpöisestä,1
kohtaisitte,1
apumuijia,1
poikaparven,1
käyttikin,1
vitsaansa,1
vakuutti,1
liepeän,1
poikinensa,1
karkulaisia,1
tultuansakaan,1
rakentaessaan,1
pojillensa,1
atriaa,1
uudella,1
pieksiäissaunalla,1
ahneudella,1
silakkaan,1
pyhkäisten,1
kyyneleen,1
ruskealta,1
poskeltansa,1
karkuretki,1
kertomuksestani,1
huvituksia,1
kiekonlyöminen,1
miehuutensakin,1
iässä,1
rakastelivat,1
määrättyä,1
esinettä,1
tulvana,1
ponnahti,1
kartusta,1
sarvella,1
ajettuneena,1
simpulaksi,1
nuoruutensa,1
kesät,1
heittäessä,1
talvet,1
huomasivatpa,1
veljetkin,1
aikojen,1
muuttuvan,1
huomispäivää,1
menoistansaheidän,1
kumoukseen,1
kruununveron,1
maksosta,1
avarien,1
maiden,1
hävinneessä,1
harjaksi,1
rovasti,1
laiskalukijoille,1
keinoja,1
jalkapuun,1
rangaistusta,1
poikihinkin,1
teroittanut,1
tarkan,1
lukemaanmuistellen,1
seikkoja,1
istuessaan,1
syksykesällä,1
hävitys,1
turmio,1
tavat,1
toimet,1
hillitön,1
elämässä,1
maailmaa,1
käskeekin,1
oikeammin,1
huolimattomasti,1
nuoruus,1
vanhuus,1
halut,1
himot,1
ikeen,1
makeammalle,1
haasteltu,1
sontiaiset,1
paukahtelkoon,1
korotteeksi,1
tarhaamme,1
kasat,1
muurit,1
aloitamme,1
vahinko,1
kypsemmäksi,1
suoritettavana,1
talonpitoomme,1
pysyväisyyttä,1
esikoisuutensa,1
määräyksen,1
sopuisasti,1
käyttelet,1
hyödyksi,1
könistämistä,1
koirillesi,1
ruoskasta,1
pehmitä,1
kruununmaatani,1
iskette,1
löysään,1
vallitsee,1
pannaan,1
määrättäköön,1
keskinäiset,1
suhteemme,1
sanoisinpa,1
hourii,1
muuttaisimme,1
huolimattakatso,1
tuumaillut,1
rakkaissa,1
naimattomia,1
leikkuuaikana,1
kullekin,1
raketa,1
yhteishuhta,1
suuruus,1
ala,1
naimattomuuden,1
alojen,1
vaiheilta,1
pakoita,1
ahtaus,1
väljyyttä,1
veljelle,1
mantereilla,1
voittain,1
tuntisi,1
halun,1
perustamaan,1
asunnon,1
perheen,1
maamittarikustannuksilla,1
pirstoilemaan,1
etuun,1
niittulohon,1
raivata,1
heinämaata,1
elättää,1
ulostekoa,1
viljelköön,1
nauttikoon,1
tuotteita,1
eleskellen,1
pohjallansaniin,1
aprikoinut,1
aprikoittu,1
punnittaviksi,1
järkevämmin,1
vuokralle,1
rajaportin,1
halunsa,1
hevosinemme,1
koirinemme,1
pyssyinemme,1
rakentakaamme,1
päivänkaltevalle,1
menosta,1
ihmisistänäinpä,1
itsekseni,1
riivannut,1
aivos,1
metsäneito,1
eläisimme,1
herroina,1
lintuja,1
oravia,1
jäniksiä,1
mäyriä,1
pöyrykarvaisia,1
annapas,1
noakin,1
arkki,1
hiirestä,1
suolalle,1
imeä,1
hilloa,1
hyttyset,1
söisimmekö,1
suttakin,1
karvaiset,1
vuoripeikot,1
ketuista,1
susista,1
rahalla,1
ruokamme,1
apinat,1
papiaanit,1
harkittavaksi,1
pureskella,1
metsässäkin,1
irvihammas,1
tiellämme,1
kantona,1
kaskessamme,1
asukasta,1
lähestymästä,1
kylienkin,1
tarpeet,1
isketkö,1
puulla,1
suolojakin,1
tuotmuuttakaa,1
muuttakaa,1
tulenpa,1
kyytiinkin,1
vien,1
kyydittäisivät,1
metsänhaltijat,1
kotoinen,1
kynnys,1
korkee,1
kolkutan,1
ovellesi,1
heitinvappuna,1
kukatiesi,1
katsoominä,1
ensiksihän,1
pirttini,1
asun,1
turpeentuneessa,1
tehtyäni,1
päivätyöni,1
lepään,1
majassa,1
viheltää,1
sompiossa,1
muuttaisit,1
muutamme,1
sompion,1
suolle,1
keväiset,1
haidjai,1
aikeessa,1
salaista,1
näkisin,1
lakeuden,1
aattelettemuuttaa,1
riipumme,1
vähänkin,1
suurukselle,1
hajahtaa,1
kiertäisi,1
niskoin,1
tuumia,1
takataloni,1
vilkaisen,1
koliseeniin,1
talonpidon,1
kysymyksenäminun,1
tyhmän,1
pääkalloni,1
ylimalkaan,1
harkinnut,1
kohdastamme,1
harrastelemme,1
yksimielisyyttä,1
löydämme,1
syitä,1
niskaharjastemme,1
kohotteiksi,1
aatami,1
kutittelee,1
kutkuttaa,1
meissä,1
luun,1
aatamin,1
vanhaksi,1
vakavaksi,1
taatoksi,1
vilttihatussa,1
pitkätakissa,1
polvihousuissa,1
punaisissa,1
liiveissä,1
ulottuvat,1
alipuolelle,1
napaa,1
ukkona,1
ajelee,1
vanhalla,1
aatamilla,1
tarkoitetaan,1
perisyntiä,1
perisynnin,1
tunnusmerkki,1
esikuva,1
pokkona,1
uskonpykälä,1
pysykäämme,1
asiassaaapo,1
tuumiskelemme,1
kahdesta,1
torpistamme,1
vuohenkalmasta,1
kekkurista,1
muistettava,1
hallitsijat,1
möyrivät,1
maansa,1
raa'asta,1
karkoiteta,1
turpeiltansa,1
poisjoka,1
väärinniinkauan,1
sarkojansa,1
ruokossa,1
tilasta,1
vanhuuden,1
turvan,1
kohdassamutta,1
napakassa,1
askelemme,1
harmaaksi,1
poudan,1
kultaruskoon,1
sinuunpa,1
emännätön,1
puoletonta,1
ontuvaa,1
astelevaa,1
emäntää…,1
naarassutta,1
saapas,1
saapasta,1
ontuupa,1
astelevata,1
perheenpöydän,1
ikävyys,1
syksyilta,1
valaisee,1
lämmittääkatso,1
taikinansa,1
evästää,1
lypsämään,1
kirjavan,1
keikahtaa,1
peräpenkin,1
kämmenillä,1
kohentelee,1
ammentaa,1
hohtavasta,1
leipäin,1
noustessa,1
einehtii,1
paistetun,1
silakan,1
haarikosta,1
halliakaan,1
vartijaa,1
kissaa,1
uuninpäältä,1
katsahteleeja,1
taikinan,1
kaukaloonsa,1
leiväksi,1
leivät,1
katossa,1
varras,1
ladottuna,1
vartaasen,1
liehahtaa,1
illallinen,1
pestyllä,1
lypsää,1
vääräsarvisia,1
nautojansa,1
helluu,1
rieskan,1
vahtoinen,1
harjaniin,1
jyräävät,1
sikeimmässä,1
kallistuu,1
siunaten,1
tuskittelematta,1
sijaltansa,1
hetkettäisin,1
tunnittaisin,1
viihdyttämään,1
pienoista,1
lastaan,1
itkee,1
hyyryttelee,1
kehdossansatämä,1
puhuttu,1
käsitänpä,1
puheesi,1
pyrkii,1
taivuttamaan,1
naimiseen,1
tarpeellinen,1
toivos,1
täyttyy,1
tunnustanpa,1
tyttöön,1
saavani,1
avion,1
petä,1
merkitniin,1
otettava,1
huolettaa,1
hartioita,1
tilinsä,1
edesvastauksessani,1
summan,1
isäntänne,1
kämmenpäistäni,1
imetään,1
lauseet,1
synnyttävät,1
lihaakaan,1
karriainen,1
kuumana,1
takerrutte,1
merkittömään,1
tunnette,1
huikailematta,1
mörisette,1
aavistan,1
puhukaa,1
suunne,1
tytössä,1
askaroinut,1
luoja,1
murehtisin,1
kaitarannan,1
hahaaja,1
pieksi,1
tiitistä,1
löylytyksen,1
rakastat,1
kieltäs,1
luntusta,1
vaimokseni,1
pidät,1
takerru,1
tuleepa,1
soppa,1
pistä,1
lusikkaani,1
veljeskunta,1
isketään,1
täräjää,1
aseeni,1
visapäiseen,1
tartun,1
syyttäköön,1
päreenottakaa,1
vastusta,1
matalampi,1
kavun,1
napu,1
pilkallisen,1
salaisen,1
naamassasi,1
näkyypä,1
tekisit,1
tahdokkaan,1
halkos',1
halkoinesi,1
pöllö,1
pakanallinen,1
turkkilainen,1
naimaasiani,1
jaloista,1
poiskäy,1
halkoos,1
kajahdelkoot,1
pääkallojen,1
haljetessa,1
sarvipäitä,1
muotoasi,1
tukkas,1
takkuheinä,1
jussintukka,1
pöllyttää,1
pysyt,1
leukas,1
rakeita,1
tunkiolle,1
puolusta,1
pehmitänpä,1
järkes,1
visapäisessä,1
halossa,1
hiiskuu,1
tempaisen,1
aseenkas,1
makkarahalko,1
kristillinen,1
tapelkaamme,1
sudethuomatkaat,1
näkemään,1
halkosilleen,1
kehenkään,1
suostuu,1
ohdakkeisen,1
luoksensa,1
lahjoittaa,1
myöntyvä,1
toivottu,1
arpa,1
kiittäköön,1
tyytykööt,1
napisematta,1
kohtaloonsa,1
osattomaksi,1
kiusansa,1
määrätyn,1
siippansa,1
oikeat,1
kirkastetut,1
haamut,1
hehkuvasta,1
portista,1
kiiltävän,1
katselevat,1
pikkueeroni,1
mielistymme,1
paiskaan,1
tahdoinkin,1
peilin,1
veisatkaamme,1
kiitosvirsi,1
virnistystä,1
tekemättä,1
kiitosvirrestä,1
huokaan,1
ennustanpa,1
täytyvämme,1
norja,1
taipuvainen,1
rakkaalla,1
kiukussa,1
haljennut,1
polvillasi,1
älkää,1
pyristät,1
lyökääs,1
teenpä,1
pistät,1
sokko,1
iskua,1
antakaa,1
sormellaskaan,1
rikkaruoho,1
nisun,1
antakaamme,1
koota,1
lahjoittamaan,1
kielen,1
unohdetaan,1
kekonen,1
suoritusta,1
atakaan,1
aapisen,1
kirjainta,1
sanantaito,1
kansalaisen,1
voidaan,1
pakoittaa,1
kone,1
hampaisinsa,1
jalkapuuhan,1
jalkapuu,1
ympyriäisillä,1
lävillänsä,1
porstuassa,1
pihdillä,1
uhannut,1
saattaapa,1
uhkauksensa,1
jokapäiväistä,1
ahkeruutta,1
harjoitusta,1
tekemänä,1
saispa,1
puhkailla,1
tuottakaamme,1
hämeenlinnasta,1
viedään,1
huomiseksi,1
menkäämme,1
levolle,1
sumu,1
kellastuneiden,1
lehdistöjen,1
tutkaimilla,1
haihtuu,1
nousneet,1
pesneet,1
harjanneet,1
pukeutuneet,1
pyhävaatteisinsa,1
syövät,1
aamuistansa,1
ehkei,1
karmeus,1
kulmakarvoillansa,1
kouluretkestä,1
rientäneet,1
aapiskirjaansa,1
tukevia,1
lehtiä,1
eteläisen,1
kiviseen,1
tuuheaan,1
männistöön,1
tönö,1
punapielisellä,1
ovellansa,1
polkua,1
tyttärenkin,1
lähtemän,1
sukulaistensa,1
tikkalaan,1
liistimään,1
puolaimia,1
poimiskelemaan,1
viipyäkseen,1
lähtevät,1
tikkalassa,1
menisi,1
tiimassa,1
kysymysten,1
likalta,1
kysymään,1
tahtoisiko,1
syttyä,1
pestyinä,1
harjattuina,1
ulkomuotomme,1
kristityn,1
siisti,1
syntynytminä,1
levottomaksimutta,1
vaimoksi,1
uskotaan,1
toivotaan,1
rakastetaan,1
haarapussit,1
käyttääksemme,1
kunnollisesti,1
puheenkannattaja,1
sinäpä,1
valettu,1
lahjat,1
papiksi,1
haastelemme,1
lahjoista,1
katoovat,1
haihtuvat,1
lirisevä,1
talollemme,1
keikkuupa,1
koulun,1
puusäkkiinmutta,1
naimaasiaan,1
puheenjohtajaksi,1
koen,1
juoneenherrajesta,1
lähteessä,1
sioilta,1
morsiushuoneesen,1
juhlallisuutta,1
kukkolehden,1
näkyviin,1
käännämme,1
kukostapa,1
uneksuinpa,1
kananpesä,1
munaa,1
munista,1
hassun,1
kimppuunmitäpä,1
elävät,1
tarkoittaa,1
himojamme,1
niintulivat,1
kierittelivät,1
kolistelivat,1
kalistelivat,1
särkyivät,1
pikkuisesta,1
munasta,1
rikottiin,1
rikottu,1
rikkomus,1
rupesimmepa,1
kokoilemaan,1
sekamelskaa,1
kutsuttua,1
munakokkoa,1
munakokkelia,1
naapureillemme,1
haisit,1
makeata,1
muni,1
ahkeruutesi,1
viisautesi,1
läjän,1
karamellia,1
sokerin,1
paloja,1
iloitsit,1
maiskuttelit,1
makeisias,1
annoitpa,1
koskas,1
anti,1
kepistä,1
pussinsa,1
aapisensa,1
kosimaan,1
perunakuoppatöyrään,1
uskollisena,1
palaamme,1
morsiushuoneesta,1
viivyttekö,1
kauankin,1
luonnistuminen,1
vaatiionko,1
taskussa,1
tietääkseni,1
muillakaan,1
nuorenmiehen,1
kiiltävä,1
sormus,1
plakkarissa,1
reppuryssä,1
sormuksen,1
kaulaliinan,1
hoksannut,1
välikappaleet,1
jälestäpäin,1
saadaksemme,1
ostoksen,1
venlako,1
ämmähän,1
kämäleuka,1
rukki,1
pörrää,1
sontiainen,1
ennustaen,1
poutaa,1
kourassasi,1
no'essa,1
munittu,1
muna,1
vartokaa,1
mahdan,1
matalaan,1
pöllöllään,1
piikkisian,1
uskollisesti,1
kimmautti,1
kedolle,1
kosiomiehinä,1
riepas,1
vireä,1
käyttelee,1
elinkeinoksensa,1
kananhoitoa,1
marjannoukkimista,1
suvin,1
syksyin,1
kantoisilla,1
puolaintöyräillä,1
kauniiksi,1
hiuksensa,1
ruosteenkarvaiset,1
viekas,1
sulava,1
leveä,1
vahvaksi,1
lempilintu,1
mökin,1
kirahti,1
kiivaudella,1
toisille,1
tulkaa,1
käyskelemään,1
nyrkinkokoisen,1
puhisten,1
jyskähti,1
mökki,1
pakeneville,1
vaihettamatta,1
vinhalla,1
kihisi,1
huomanneet,1
tulitkos,1
uskaltanutkaan,1
tuommoisesta,1
poikasesta,1
peittäisi,1
huppuun,1
olenkin,1
uneksinut,1
istuit,1
rakkaassa,1
kiemailuksessa,1
lähenin,1
hiipistellen,1
mitäspä,1
liepeisin,1
hameeses,1
poikasen,1
heilakka,1
itsestänsä,1
päästänsä,1
sepitti,1
uneksuneet,1
toisestamme,1
seisoitte,1
armiaasti,1
halaillen,1
anoitte,1
merkkiä,1
rakkautenne,1
otollisuuden,1
osoitteeksi,1
lintusetkin,1
varroitte,1
varis,1
kahnustaen,1
kohdallenne,1
mulautti,1
päällenne,1
toisialle,1
valkoista,1
ruiskahti,1
pläiskähti,1
pläsiä,1
vallantämä,1
pahentako,1
uneksinpa,1
päästäni,1
riivatun…,1
loiskaten,1
vilkaisi,1
pötki,1
karhuna,1
jälessänsä,1
manaten,1
riitamiehiä,1
malttiin,1
sopuun,1
seisahdappas,1
nykistän,1
palkitsi,1
kielensä,1
saimmehan,1
vankosarviset,1
kiroon,1
hajoo,1
pakkoreki,1
mastohirren,1
ruokapussini,1
mätkin,1
paimion,1
piikaa,1
vaivassa,1
vaivass',1
manna,1
taivaass',1
mannalle,1
venlaa,1
tulisittepa,1
pyöriskellyt,1
luntussa,1
menihän,1
aamuhetkenä,1
armahdettu,1
ketäkään,1
toisista,1
siipaksensa,1
panisinpa,1
pilkallinen,1
irvistys,1
naasikkaparastansa,1
keruupin,1
verkatakissa,1
pullistanut,1
liivimme,1
taskua,1
huhtanauris,1
avain,1
kilkahdellut,1
ketjuissa,1
hopeahelainen,1
ryöhännyt,1
hampaissamme,1
poikasia,1
naisella,1
harakalla,1
halu,1
kiiltoaineisinmutta,1
jäätynyt,1
äänellämme,1
rupesko,1
mielesi,1
tuulenkierrokset,1
asettumaan,1
povessasi,1
hurmeinen,1
lammikko,1
närkästyttäkö,1
virittää,1
tuumat,1
kerjuutyttö,1
kuninkaasen,1
ruhtinatar,1
nokipoikaan,1
lentelee,1
kuulet,1
humunsa,1
kuhunka,1
ruotumummon,1
lauseilevan,1
rakkauttapa,1
tarkoittikin,1
sydämellesi,1
potkittelematta,1
antaessaan,1
kiellon,1
avioliittohon,1
ponnistusta,1
mutkistelee,1
kylkiluustani,1
kiljuisi,1
loiskii,1
riehuu,1
pakanaoi,1
mustalaislunttu,1
hylkäsit,1
savitalon,1
huutavassa,1
toivoo,1
pääsevänsä,1
paljoa,1
hyväilee,1
hyväkäs,1
sorvarin,1
piikkileuka,1
kintaissani,1
pyhkeilisinpä,1
likkaa,1
häpeään,1
petollinen,1
jussilta,1
sorvari,1
julkinen,1
vaivaisten,1
surkeammassa,1
laiskaa,1
hurjapäistäkin,1
elämäämme,1
kunnollista,1
kymmenenvuotinen,1
kunniallinen,1
kansalaistemme,1
täyteen,1
ihmisarvoon,1
tukala,1
pääseminen,1
liasta,1
parempihan,1
uupua,1
viheliäisyytemme,1
ropakkoon,1
harrastelkaamme,1
tiellähän,1
mut,1
naimaretki,1
potee,1
viikkoja,1
unohduksen,1
rupeen,1
nahkaanmikä,1
viettävätpä,1
vallattomassa,1
hummauksessa,1
suurikelmit,1
sarvipäätä,1
vartoohan,1
tukkajuhla,1
jänkkäillä,1
laulellen,1
kaivon,1
astumme,1
yltäkyllin,1
horimaan,1
opin,1
aarnioihin,1
syventyä,1
tallustellaan,1
klaneettia,1
pääenkelin,1
pasuuna,1
ekseeraa,1
poro,1
priiskuu,1
haastellessa,1
kohteliaasti,1
hyväntahtoisesti,1
ilvehtiä,1
lauloivat,1
sepitetyn,1
nimittäneet,1
puhaltaissa,1
koulumiehiä,1
kiljukoon,1
laiskanpulskeja,1
jallii,1
salomon,1
liuhuparta,1
valittaa,1
rasvat,1
patahan,1
kuohuvaan,1
sylkee,1
metsäss',1
häärii,1
katselevi,1
väärii,1
mäyränä,1
nummia,1
tonkii,1
huippu,1
liukas,1
tiuskea,1
onpi,1
sonnikarja,1
kiusaajien,1
ivasanoja,1
aapiskukosta,1
munimisesta,1
paisumaan,1
teräviksi,1
supistuivat,1
tihkurin,1
toukolaisista,1
luikkari,1
mennessään,1
perässään,1
pilkkaajiensa,1
korvapuustit,1
rupesivatsokeasti,1
äheltäenrepimään,1
riistomaan,1
huhtoen,1
rautanuijat,1
putosivat,1
rusikat,1
kiiriskeltiin,1
tomussa,1
pölyssä,1
kuivalta,1
somero,1
lehdistössä,1
rähisevä,1
rukoiletteko,1
pinnistelivät,1
revityillä,1
takinliepeillä,1
turpuneilla,1
niellen,1
ahneesti,1
kuumaan,1
huokuvaan,1
sisustaansa,1
muotonsakin,1
heillekin,1
levähdys,1
melskeessä,1
menetelty,1
vartalonsa,1
lyhyys,1
riitakumppanillensa,1
edun,1
mäyräkoirana,1
kerkeä,1
apu,1
runtoutumasta,1
pöyrytetyllä,1
tukalla,1
kokoili,1
lakatessa,1
tappelemasta,1
pyörähtelivät,1
päässänsä,1
poskiltansa,1
sotaorhi,1
huohotteli,1
apckirjani,1
sinut,1
rapas,1
viskasin,1
korealla,1
lillihankulla,1
tanssielevasi,1
aapelusta,1
muserrathan,1
annappa,1
suukkonen,1
nätisti,1
henkesi,1
veresi,1
kostoa,1
hurskaan,1
aapistani,1
puolestakas,1
luojaasi,1
välimaassa,1
hartioittesi,1
päänuijas,1
havaitseva,1
joitakin,1
kruuvipenkin,1
tunnet,1
siantaudin,1
kankeutta,1
veisu,1
kidastasi,1
soipa,1
kileämmin,1
klaneettinsa,1
läsnäoloni,1
terveellistäole,1
